,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,RestaurantsReservations,RestaurantsPriceRange2,BusinessAcceptsCreditCards,OutdoorSeating,BikeParking,RestaurantsTakeOut,HasTV,RestaurantsGoodForGroups,DogsAllowed,RestaurantsTableService,GoodForDancing,CoatCheck,GoodForKids,Caters,WheelchairAccessible,HappyHour,RestaurantsDelivery,BYOB,BusinessAcceptsBitcoin,DriveThru,ByAppointmentOnly,Corkage,Open24Hours,DietaryRestrictions,RestaurantsCounterService,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,Ambience_touristy,Ambience_hipster,Ambience_romantic,Ambience_divey,Ambience_intimate,Ambience_trendy,Ambience_upscale,Ambience_classy,Ambience_casual,BestNights_monday,BestNights_tuesday,BestNights_friday,BestNights_wednesday,BestNights_thursday,BestNights_sunday,BestNights_saturday,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,GoodForMeal_breakfast,Music_dj,Music_background_music,Music_no_music,Music_jukebox,Music_live,Music_video,Music_karaoke,AgesAllowed_u'21plus',AgesAllowed_u'allages',Alcohol_'beer_and_wine',Alcohol_'full_bar',Alcohol_'none',Alcohol_u'beer_and_wine',Alcohol_u'full_bar',Alcohol_u'none',BYOBCorkage_'no',BYOBCorkage_'yes_corkage',BYOBCorkage_'yes_free',NoiseLevel_'average',NoiseLevel_'loud',NoiseLevel_'quiet',NoiseLevel_u'average',NoiseLevel_u'loud',NoiseLevel_u'quiet',NoiseLevel_u'very_loud',RestaurantsAttire_'casual',RestaurantsAttire_u'casual',RestaurantsAttire_u'dressy',Smoking_None,Smoking_u'no',Smoking_u'outdoor',WiFi_'free',WiFi_'no',WiFi_u'free',WiFi_u'no',WiFi_u'paid',Type,hours_per_week
351,351,l7NDxnGzb6z2_H08rtfS0w,La Hacienda Mexican Restaurant,298 Pine Ave,Goleta,CA,93117,34.4350585466,-119.8264455423,4.0,54,1,"Restaurants, Mexican","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-17:0'}",True,2.0,True,True,False,True,False,True,0.5,True,0.5,0.5,True,True,True,True,True,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Mexican,0.220006170262962
352,352,lNkxXDcNoHBpWDNPoZesYw,Caruso's,1759 S Jameson Ln,Montecito,CA,93108,34.4205315,-119.6281158,4.0,88,1,"Vegan, Restaurants, Italian","{'Monday': '17:30-21:0', 'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-21:0', 'Saturday': '17:30-21:0', 'Sunday': '17:30-21:0'}",True,4.0,True,True,True,True,False,0.5,True,True,0.5,0.5,0.5,False,True,False,False,True,0.5,0.5,0.5,True,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Italian,0.358528573761864
353,353,lZ44dxn1TCzJaVBa8Ze8DQ,Sushi Teri,5746 Calle Real,Goleta,CA,93117,34.4417017,-119.8245635,3.0,266,1,"Restaurants, Japanese","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",True,2.0,True,True,True,True,True,True,0.5,0.5,0.5,0.5,True,True,0.5,0.5,None,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Japanese,1.083734097962
354,354,l_slvEnh4v3W8BXF1gYlcQ,Baja Sharkeez,525 State St,Santa Barbara,CA,93101,34.4171787,-119.6963836,3.5,655,1,"Mexican, Bars, Tex-Mex, Nightlife, Dance Clubs, Sports Bars, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '9:0-1:30', 'Sunday': '9:0-0:0'}",True,2.0,True,True,True,True,True,True,0.5,0.5,True,0.5,False,False,0.5,0.5,True,0.5,0.5,True,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Mexican,2.66859336152297
355,355,lnGHZ_pEJNGT9pcGQ467Ew,Treehouse Restaurant,3860 State St,Santa Barbara,CA,93105,34.4407912,-119.749164,3.0,52,1,"American (Traditional), Restaurants","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}",False,2.0,True,True,True,True,True,True,0.5,0.5,0.5,0.5,True,False,0.5,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,American,0.211857793586556
356,356,lu2UpRHLBZfvLG_caNEHKQ,The Natural Cafe,508 State St,Santa Barbara,CA,93101,34.417184,-119.69578,4.0,566,1,"Restaurants, Vegetarian, Salad, Coffee & Tea, Tex-Mex, American (Traditional), Burgers, Food, Sandwiches, Mexican, Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",False,2.0,True,True,True,True,False,True,0.5,False,0.5,0.5,True,False,True,0.5,True,True,0.5,0.5,0.5,False,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Healthy,2.3059905994229
357,357,lwbFhaGaKUtwPdaXXjy3mQ,The Waterline,120 Santa Barbara St,Santa Barbara,CA,93101,34.4158531,-119.6885284,4.5,11,1,"Pop-up Shops, Wine Tasting Room, Shopping Centers, Restaurants, Shopping, Food, Beer, Wine & Spirits, Arts & Entertainment, Wineries, American (Traditional)","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-0:0', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '11:30-22:0'}",0.5,2.0,True,True,True,True,0.5,0.5,True,0.5,0.5,0.5,True,False,True,0.5,0.5,0.5,0.5,0.5,False,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American,0.044816071720233
358,358,m-EfDi7UBwdiEBm7NXqq3w,Pizza My Heart,6533 Trigo Rd,Isla Vista,CA,93117,34.41099,-119.855278,4.0,151,1,"Restaurants, Pizza","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}",False,1.0,True,None,True,True,True,True,0.5,False,0.5,0.5,True,True,0.5,0.5,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Pizza,0.615202439068653
359,359,m4kvY0viCwxqRtgOycnKVQ,Mony's Mexican Food,217 E Anacapa St,Santa Barbara,CA,93101,34.4154904354,-119.691116675,4.5,768,1,"Restaurants, Mexican","{'Monday': '10:30-15:30', 'Tuesday': '10:30-15:30', 'Wednesday': '10:30-15:30', 'Thursday': '10:30-15:30', 'Friday': '10:30-15:30', 'Saturday': '10:30-15:30'}",False,1.0,True,None,True,True,False,False,True,0.5,0.5,0.5,True,True,0.5,False,None,0.5,0.5,False,False,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Mexican,3.1289766437399
360,360,mAqgsZBTN-wsShMpkz2o9g,Cantwell's Market & Deli,1533 State St,Santa Barbara,CA,93101,34.4267539,-119.7095028,3.0,142,1,"Food, Breakfast & Brunch, Grocery, Sandwiches, Beer, Wine & Spirits, Meat Shops, Delis, Specialty Food, Restaurants, Health Markets","{'Monday': '6:15-21:0', 'Tuesday': '6:15-21:0', 'Wednesday': '6:15-21:0', 'Thursday': '7:0-17:45', 'Friday': '7:0-19:45', 'Saturday': '7:0-21:0', 'Sunday': '7:0-20:0'}",False,2.0,True,True,True,True,True,False,False,False,0.5,0.5,True,True,True,0.5,True,False,False,0.5,0.5,False,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Deli,0.578534744024826
361,361,mMuvlDGcJrokNFd4ob9tcw,Feast: The Cafe at Field + Fort,2580 Lillie Ave,Summerland,CA,93067,34.4193657,-119.5912946,4.0,32,1,"Restaurants, Cafes, Coffee & Tea, Food, Desserts","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",0.5,0.5,0.5,True,0.5,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Coffee,0.130374026822496
362,362,mNmUN0HghVFeAYTJ5GwxoA,IHOP,1114 Casitas Pass Rd,Carpinteria,CA,93013,34.39606,-119.51262,2.5,49,1,"Restaurants, Breakfast & Brunch, American (New), American (Traditional), Burgers","{'Monday': '0:0-0:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-20:0'}",False,2.0,True,False,True,True,False,True,0.5,0.5,0.5,False,True,False,0.5,False,True,0.5,0.5,False,False,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Breakfast,0.199635228571947
363,363,mYofSuxrIrPS2Gjsu-ZI4w,Eller's Donut House,"22 N Milpas St, Ste B",Santa Barbara,CA,93103,34.4223935,-119.6794433,4.5,47,1,"Donuts, Restaurants, Food","{'Monday': '5:0-15:0', 'Tuesday': '5:0-15:0', 'Wednesday': '5:0-15:0', 'Thursday': '5:0-15:0', 'Friday': '5:0-15:0', 'Saturday': '5:0-15:0', 'Sunday': '5:0-14:0'}",0.5,1.0,True,0.5,True,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bakery,0.191486851895541
364,364,mZ-pJSdAVrBa7ioXVzE7-Q,Marbella,1111 E Cabrillo Blvd,Santa Barbara,CA,93103,34.4176519804,-119.6691209078,3.5,22,1,"Tapas/Small Plates, Restaurants, Breakfast & Brunch, Seafood, American (New)","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",True,2.0,True,True,0.5,True,0.5,True,0.5,True,0.5,0.5,True,0.5,0.5,0.5,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,American,0.089632143440466
365,365,nMn4CTJQPXqpgLltYQrxMA,Cajé Coffee Roasters - Haley St,416 E Haley St,Santa Barbara,CA,93101,34.4214524,-119.690428,4.5,240,1,"Coffee Roasteries, Acai Bowls, Food, Coffee & Tea, Sandwiches, Bagels, Restaurants, Cafes","{'Monday': '7:30-15:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0', 'Saturday': '7:30-15:0', 'Sunday': '7:30-15:0'}",0.5,2.0,True,True,True,True,False,0.5,True,False,0.5,0.5,0.5,True,True,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Coffee,0.97780520116872
366,366,nYPzsOjvida-ne7swSPHpA,Santo Mezcal,119 State St,Santa Barbara,CA,93101,34.413456,-119.691322,4.5,990,1,"Latin American, Restaurants, Mexican, New Mexican Cuisine","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '11:0-15:0'}",False,2.0,True,None,True,True,False,True,True,True,0.5,0.5,True,False,True,True,True,0.5,False,False,False,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Mexican,4.03344645482097
367,367,n_RyzuCAiR4yW2JLkl0Jng,Cafe Shell,1112 State St,Santa Barbara,CA,93101,34.4228637,-119.703516,2.5,21,1,"American (Traditional), Restaurants, Cafes, Coffee & Tea, Food","{'Monday': '9:0-16:0', 'Wednesday': '9:0-9:30', 'Thursday': '9:0-9:30', 'Friday': '9:0-9:30', 'Saturday': '9:0-9:30', 'Sunday': '9:0-9:30'}",True,2.0,True,True,0.5,True,True,True,0.5,0.5,0.5,0.5,True,0.5,0.5,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Breakfast,0.085557955102263
368,368,nqsrL6BuIevb285dbdXjjA,Subway,"5801 Calle Real, Ste C",Goleta,CA,93117,34.440601,-119.8268146474,2.5,10,1,"Restaurants, Sandwiches, Fast Food","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-14:30', 'Saturday': '10:0-14:0', 'Sunday': '10:0-21:0'}",False,1.0,True,False,True,True,True,True,0.5,0.5,0.5,0.5,True,True,0.5,0.5,True,0.5,0.5,False,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Deli,0.04074188338203
369,369,o4IiNbNybcy-L4vzTSoDJw,Ca' Dario,37 E Victoria St,Santa Barbara,CA,93101,34.4253913532,-119.7048107601,4.0,672,1,"Tuscan, Seafood, Wine Bars, Restaurants, Bars, Nightlife, Italian","{'Monday': '0:0-0:0', 'Tuesday': '16:0-20:30', 'Wednesday': '16:0-20:30', 'Thursday': '16:0-20:30', 'Friday': '16:30-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-20:30'}",True,2.0,True,True,True,True,False,True,0.5,True,False,True,False,True,True,False,True,True,0.5,0.5,False,True,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Italian,2.73785456327242
370,370,o9dB3ptlB9qdiOvJzMeSLw,The Nugget Bar and Grill,5687 Calle Real,Goleta,CA,93117,34.4411542,-119.8223987,3.5,173,1,"American (Traditional), Bars, Restaurants, Nightlife","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",False,2.0,True,True,True,True,True,True,False,0.5,0.5,0.5,True,False,0.5,True,None,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,American,0.704834582509119
371,371,oGDGlUbOjHxmmCh8ZYcDCg,The Lark,"131 Anacapa St, Ste A",Santa Barbara,CA,93101,34.4148777,-119.690279,4.0,1520,1,"Nightlife, Bars, Cocktail Bars, Food, American (New), Desserts, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",True,3.0,True,True,True,False,False,True,True,True,False,False,False,True,True,0.5,False,True,False,False,0.5,True,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,American,6.19276627406856
372,372,oJwMmSZKJOnMboZ_z67MZw,Revolver,1429 San Andres St,Santa Barbara,CA,93101,34.4184182,-119.7160021,4.5,93,1,"Restaurants, Pizza","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",0.5,2.0,0.5,True,0.5,True,0.5,0.5,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pizza,0.378899515452879
373,373,oYireVavpwflbyWes2BsqQ,Pueblo Pollo,2984 State St,Santa Barbara,CA,93105,34.4405791,-119.7279897,2.5,5,1,"Restaurants, New Mexican Cuisine, Mexican, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '11:0-17:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",False,0.5,True,True,True,True,False,0.5,True,False,0.5,0.5,0.5,True,True,0.5,True,0.5,False,False,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Mexican,0.020370941691015
374,374,od_MWVpghkvSsl1HKasM9A,Blenders In the Grass,3973 State St,Santa Barbara,CA,93105,34.4386437791,-119.751798573,4.0,55,1,"Restaurants, Juice Bars & Smoothies, Food","{'Monday': '0:0-0:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-18:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",False,1.0,True,True,True,True,False,True,False,0.5,0.5,0.5,True,False,0.5,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Healthy,0.224080358601165
375,375,okc-iCgWvKGa1DfQSOh1Ig,Milpas Taqueria,316 N Milpas St,Santa Barbara,CA,93103,34.4250335328,-119.6827870625,4.0,10,1,"Mexican, Restaurants","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-14:0'}",True,1.0,True,False,False,True,True,False,0.5,False,0.5,0.5,True,True,True,0.5,False,0.5,0.5,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Mexican,0.04074188338203
