,Unnamed: 0.1,index,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories,hours,Type
532,535,856,129774,b8jbsZHfrGZCVPjI9KXV_g,McDonald's,1115 Casitas Pass Rd,Carpinteria,CA,93013,34.396815,-119.512362,2,70,"Fast Food, Burgers, Coffee & Tea, Restaurants, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Fast Food
533,536,857,129807,Rl42JbSMsmNW3LRjsTMYAg,Freebirds,879 Embarcadero Del Norte,Isla Vista,CA,93117,34.4132668,-119.8556875,4,1270,"Salad, Restaurants, Tacos, Mexican, Breakfast & Brunch","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",Mexican
534,537,858,130006,5Z3uvoIoOFUzTmrBmIJv2g,Nona's Italian Deli,415 E De La Guerra St,Santa Barbara,CA,93101,34.42429633,-119.6947384,3,37,"Restaurants, Sandwiches, Specialty Food, Pasta Shops, Grocery, Food, Ethnic Grocery, Delis","{'Monday': '11:0-14:0', 'Tuesday': '11:0-14:0', 'Wednesday': '11:0-14:0', 'Thursday': '11:0-14:0', 'Friday': '11:0-14:0'}",Deli
535,538,859,130127,nB0dV8yPv29F3-CFMPG8cw,Joe's Cafe,536 State St,Santa Barbara,CA,93101,34.4179009,-119.6964428,3.5,726,"Steakhouses, Cafes, American (Traditional), Seafood, Breakfast & Brunch, Restaurants, Sandwiches","{'Monday': '7:30-22:0', 'Tuesday': '7:30-22:0', 'Wednesday': '7:30-22:0', 'Thursday': '7:30-22:0', 'Friday': '7:30-0:0', 'Saturday': '7:30-0:0', 'Sunday': '7:30-22:0'}",Steakhouse
536,539,861,130326,vNRTLUP22o1X3sMURoiB9A,Taqueria Rincon Alteno,4414 Via Real,Carpinteria,CA,93013,34.40519,-119.52958,4,94,"Restaurants, Tacos, Mexican","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:30', 'Sunday': '7:0-21:0'}",Mexican
537,540,862,130598,UuRZpgZsHX7PyykHV3wbZg,Crushcakes & Cafe,1315 Anacapa St,Santa Barbara,CA,93101,34.42571985,-119.7052413,4,761,"Bakeries, Cafes, Coffee & Tea, Food, Desserts, Breakfast & Brunch, Restaurants","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",Bakery
538,541,864,130945,AXC__4yZrn-N3BT7-2bV_Q,Biergarten,11 Anacapa St,Santa Barbara,CA,93101,34.41339,-119.68894,4,104,"Nightlife, Beer Gardens, Restaurants, Pizza, Hot Dogs","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",American
539,542,865,130980,mYofSuxrIrPS2Gjsu-ZI4w,Eller's Donut House,"22 N Milpas St, Ste B",Santa Barbara,CA,93103,34.4223935,-119.6794433,4.5,47,"Donuts, Restaurants, Food","{'Monday': '5:0-15:0', 'Tuesday': '5:0-15:0', 'Wednesday': '5:0-15:0', 'Thursday': '5:0-15:0', 'Friday': '5:0-15:0', 'Saturday': '5:0-15:0', 'Sunday': '5:0-14:0'}",Bakery
540,543,867,131593,kbWKwvLXfJm5sLVfw-Foww,Jill's Place,632 Santa Barbara St,Santa Barbara,CA,93101,34.4208061,-119.6953852,4,325,"Event Planning & Services, Caterers, Sandwiches, Bars, Steakhouses, Delis, Nightlife, Burgers, Cafes, American (New), Restaurants, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:15', 'Wednesday': '11:0-21:15', 'Thursday': '11:0-21:15', 'Friday': '11:0-21:45', 'Saturday': '8:0-21:45'}",Steakhouse
542,545,871,132130,2YnQAJdeFrcgPa8MqIYcDg,Cody's Cafe,4898 Hollister Ave,Santa Barbara,CA,93111,34.43661924,-119.7917364,3.5,294,"Nightlife, American (Traditional), Cafes, Restaurants, Wine Bars, Breakfast & Brunch, Bars","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",American
543,546,872,132301,WUGRmrfSzQCyeG6mYAM-vw,Yona Redz,532 State St,Santa Barbara,CA,93101,34.41761581,-119.6963457,4.5,125,"Restaurants, Latin American, Mexican, Tacos","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",Mexican
544,547,873,132344,_ecVi-tVoaKHKYxNkxFj7w,Dave's Dogs Grill,149 S Turnpike Rd,Santa Barbara,CA,93111,34.4377701,-119.789718,4.5,365,"Restaurants, Hot Dogs","{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0'}",Burgers
545,548,875,132410,8Lbz0hfE4MWzd7yDu9atBA,Uncorked Wine Tasting and Kitchen,432 E Haley St,Santa Barbara,CA,93101,34.4217441,-119.689904,5,146,"Nightlife, Wine Bars, Bars, American (Traditional), Tapas/Small Plates, Tapas Bars, Food, Arts & Entertainment, Wine Tasting Room, Wineries, American (New), Restaurants","{'Monday': '17:0-19:0', 'Tuesday': '17:0-19:0', 'Wednesday': '11:0-15:0', 'Thursday': '17:0-19:0', 'Friday': '17:0-19:0', 'Saturday': '17:0-19:0', 'Sunday': '17:0-19:0'}",American
546,549,876,132599,u9oG6CVhS9dJR5ZHS5q23A,The Little Things Bakery,2018 Cliff Dr,Santa Barbara,CA,93109,34.4021549,-119.7248996,4.5,127,"Patisserie/Cake Shop, French, Food, Restaurants, Bakeries, Cupcakes","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-16:0'}",Bakery
547,550,878,132791,FjVAwrTr0AMfs78pDLamtA,Subway,"6831 Hollister Ave, Ste J",Goleta,CA,93117,34.42946703,-119.8670702,2.5,17,"Fast Food, Restaurants, Sandwiches","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-21:0'}",Deli
548,551,879,133270,k1XGvBoPAXdPoGC2W-f2aA,Kanaloa Seafood,715 Chapala St,Santa Barbara,CA,93103,34.4178811,-119.6999881,4,225,"Restaurants, Specialty Food, Do-It-Yourself Food, Seafood Markets, Food, Caterers, Seafood, Breakfast & Brunch, Event Planning & Services","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-15:0'}",Seafood
549,552,880,133296,B_q2xoAgTyn6U4YNEc3kSw,China Pavilion,1202 Chapala St,Santa Barbara,CA,93101,34.422519,-119.7057271,3.5,348,"Chinese, Food, Dim Sum, Desserts, Coffee & Tea, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",Chinese
550,553,881,133679,w79qtK0PpeDWrnY7E-uTRg,Taco Bell,1840 Cliff Dr,Santa Barbara,CA,93109,34.402339,-119.721921,3.5,28,"Fast Food, Breakfast & Brunch, Restaurants, Mexican, Tex-Mex, Tacos","{'Monday': '8:0-1:0', 'Tuesday': '8:0-1:0', 'Wednesday': '8:0-1:0', 'Thursday': '8:0-1:0', 'Friday': '8:0-1:0', 'Saturday': '8:0-1:0', 'Sunday': '8:0-0:0'}",Fast Food
551,554,882,133712,UQZe-qWOpGiyEPsTUko5Rg,Rascal's Vegan Food,18 E Cota St,Santa Barbara,CA,93101,34.4182166,-119.6961201,4.5,25,"Restaurants, Vegan","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",Healthy
552,556,884,133952,i5C6RVgr03HSrgCl8oa1Fg,Patxi's Pizza,515 State St,Santa Barbara,CA,93101,34.417115,-119.696243,4,730,"Salad, Restaurants, Pizza, Sandwiches, Italian","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '10:0-21:0'}",Pizza
553,557,887,134282,Ss6f5v_t5Vddiaz4ZOxL0g,Andersen's Danish Bakery & Restaurant,1106 State St,Santa Barbara,CA,93101,34.422719,-119.703303,4,1106,"Modern European, Nightlife, Bars, Restaurants, Bakeries, Wine Bars, Food, Scandinavian, Breakfast & Brunch","{'Monday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}",Bakery
554,558,889,134706,-BdYhP-12elmFV7oB1iv4A,Corner Tap Room,1905 Cliff Dr,Santa Barbara,CA,93109,34.4013817,-119.7224721,5,41,"Restaurants, Gastropubs, Cocktail Bars, Bars, American (New), Nightlife, Beer Bar, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '10:0-20:0'}",American
555,559,894,135668,q0DRuEAxE5i57xNSTrDP4Q,Naan Stop,966 Embarcadero Del Mar,Isla Vista,CA,93117,34.41164804,-119.8569087,3.5,323,"Indian, Food, Restaurants, Bubble Tea, Pakistani, Fast Food","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",Indian
556,560,897,135867,lNkxXDcNoHBpWDNPoZesYw,Caruso's,1759 S Jameson Ln,Montecito,CA,93108,34.4205315,-119.6281158,4,88,"Vegan, Restaurants, Italian","{'Monday': '17:30-21:0', 'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-21:0', 'Saturday': '17:30-21:0', 'Sunday': '17:30-21:0'}",Italian
557,561,898,136303,Gl3XO4ECKKli8-bKKdkkYA,KFC,515 N Milpas St,Santa Barbara,CA,93103,34.42658518,-119.6860595,2,36,"Chicken Wings, Restaurants, Fast Food, Chicken Shop","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Fast Food
558,562,901,136931,YgbIbmfDlB-bZSsjuIfKwA,Jack's Bistro and Famous Bagels,53 S Milpas St,Santa Barbara,CA,93103,34.421271,-119.677216,3.5,219,"Coffee & Tea, Food, Bagels, Breakfast & Brunch, Restaurants","{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",Bakery
559,563,902,137619,MJI-bNIn3QDgiGggm9Wp1w,Moby Dick Restaurant,220 Stearns Wharf,Santa Barbara,CA,93109,34.4092096,-119.6854512,3,871,"Seafood, American (Traditional), Breakfast & Brunch, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",Seafood
560,564,903,137903,2aP9wvEqpGLLDVpWTWlAog,Reynaldo's  Bakery,895 Linden Ave,Carpinteria,CA,93013,34.3983333,-119.5194878,4.5,130,"Restaurants, Food, Mexican, Bakeries","{'Monday': '5:30-19:0', 'Tuesday': '5:30-19:0', 'Wednesday': '5:30-19:0', 'Thursday': '5:30-19:0', 'Friday': '5:30-19:0', 'Saturday': '5:30-18:0', 'Sunday': '6:0-13:0'}",Bakery
561,565,904,137939,4D7QDfPOsSPfKxBi3gs_qQ,Olio Pizzeria,"11 W Victoria St, Ste 21",Santa Barbara,CA,93101,34.4238136,-119.7060451,4,622,"Pizza, Nightlife, Italian, Restaurants, Bars","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-21:30'}",Pizza
562,566,906,137946,lZ44dxn1TCzJaVBa8Ze8DQ,Sushi Teri,5746 Calle Real,Goleta,CA,93117,34.4417017,-119.8245635,3,266,"Restaurants, Japanese","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",Japanese
563,567,907,138387,wupvqueqdEZXQxv14sa9vw,Rincon Brewery,5065 Carpinteria Ave,Carpinteria,CA,93013,34.398372,-119.518002,4,455,"Pubs, Bars, Food, American (Traditional), American (New), Nightlife, Breweries, Brewpubs, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",American
564,569,910,139209,2N9WHETHcYJsfYpHQ-qN_A,Crushcakes Cafe & Simply Pies,5392 Hollister Ave,Goleta,CA,93111,34.43541212,-119.8123352,3.5,156,"Restaurants, Bakeries, Cafes, Coffee & Tea, Food, Desserts","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",Bakery
565,570,911,139653,B1yPXzIIJrLWyTcE4jsYuQ,Goat Tree,36 State St,Santa Barbara,CA,93101,34.41347235,-119.6906522,3.5,311,"Bakeries, Sandwiches, Food, Restaurants, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}",Mediterranean
566,571,912,139786,skY6r8WAkYqpV7_TxNm23w,Boathouse at Hendry's Beach,2981 Cliff Dr,Santa Barbara,CA,93109,34.40325738,-119.7437519,4,2536,"Seafood, Restaurants, Hawaiian, American (New), Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '7:30-21:0', 'Wednesday': '7:30-21:0', 'Thursday': '7:30-21:0', 'Friday': '7:30-21:0', 'Saturday': '7:30-21:0', 'Sunday': '7:30-21:0'}",Seafood
567,572,914,140127,krTxH1a9kzWgwvt3PVH8pQ,Zookers Cafe,5404 Carpinteria Ave,Carpinteria,CA,93013,34.3955443,-119.5139122,4.5,318,"American (Traditional), American (New), Nightlife, Bars, Beer Bar, Restaurants, Burgers","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}",American
568,573,916,140237,gjCxTVItFxk46rCZ-YaiFA,South Coast Deli- Chapala,1436 Chapala St,Santa Barbara,CA,93101,34.42506737,-119.7091551,4.5,340,"Sandwiches, Restaurants, Delis, Breakfast & Brunch","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}",Deli
569,574,917,140357,wMZAnrfwV-qHiV5zdTSrzw,The Creekside Restaurant & Bar,4444 Hollister Ave,Santa Barbara,CA,93110,34.4400581,-119.7717886,4,296,"Restaurants, Cocktail Bars, Salad, Bars, Burgers, American (New), Nightlife, Barbeque","{'Monday': '0:0-0:0', 'Tuesday': '16:0-19:30', 'Wednesday': '16:0-19:30', 'Thursday': '16:0-19:30', 'Friday': '11:30-20:0', 'Saturday': '11:30-20:0', 'Sunday': '11:30-19:0'}",American
570,575,918,140440,fiQxkb1pfPpvrr0oYYYBcA,The Daisy Restaurant,1221 State St,Santa Barbara,CA,93101,34.42378716,-119.7052808,5,98,"Restaurants, Nightlife, American (New), Food, Farmers Market, Bars, Wine Bars","{'Monday': '0:0-0:0', 'Wednesday': '17:0-21:0', 'Thursday': '11:0-14:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '11:0-14:30'}",American
571,576,921,140910,BErYojCJSO959vzaz9JclQ,Savoy Cafe & Deli,24 W Figueroa St,Santa Barbara,CA,93101,34.4219321,-119.7040745,4.5,571,"Restaurants, Delis, Coffee & Tea, Breakfast & Brunch, Food, Gluten-Free, Cafes, Beer, Wine & Spirits","{'Monday': '7:30-16:0', 'Tuesday': '7:30-16:0', 'Wednesday': '7:30-16:0', 'Thursday': '7:30-16:0', 'Friday': '7:30-16:0', 'Saturday': '7:30-16:0'}",Deli
572,577,923,141722,xRapA2lG7mjJ6eOqHmxe-A,Blackbird,36 State St,Santa Barbara,CA,93101,34.4132794,-119.6898862,4,155,"Seafood, Restaurants, Breakfast & Brunch, Lounges, Cocktail Bars, Mediterranean, Bars, Tapas/Small Plates, American (New), Nightlife","{'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",American
573,578,925,141884,54oLdsGU9B8HxFTqCCqV-A,Via Maestra 42,3343 State St,Santa Barbara,CA,93105,34.44007621,-119.7363232,4.5,589,"Caterers, Italian, Restaurants, Delis, Event Planning & Services","{'Monday': '8:30-21:0', 'Tuesday': '8:30-21:0', 'Wednesday': '8:30-21:0', 'Thursday': '8:30-21:0', 'Friday': '8:30-21:0', 'Saturday': '8:30-21:0', 'Sunday': '11:0-17:0'}",Italian
574,579,926,141948,r8tU21scBflMxWiBESPtRQ,Shang Hai,830 N Milpas St,Santa Barbara,CA,93103,34.4300129,-119.6898256,4.5,200,"Restaurants, Chinese, Vegetarian","{'Monday': '0:0-0:0', 'Wednesday': '16:30-20:0', 'Thursday': '16:30-20:0', 'Friday': '16:30-20:0', 'Saturday': '16:30-20:0', 'Sunday': '16:30-20:0'}",Chinese
575,580,927,141954,B2Mpi0gW4-oFFVKkDpIxvg,Pattaya Thai Restaurant,5918 Hollister Ave,Goleta,CA,93117,34.4362684,-119.8295334,3.5,234,"Restaurants, Thai","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",Thai
576,581,928,142144,AgVekFXqwt4Y1HxfQcpyiw,Peebee & Jays,1007 Casitas Pass Rd,Carpinteria,CA,93013,34.3961718,-119.5143168,4,144,"Sandwiches, Restaurants","{'Monday': '10:30-16:0', 'Tuesday': '10:30-16:0', 'Wednesday': '10:30-16:0', 'Thursday': '10:30-16:0', 'Friday': '10:30-16:0', 'Saturday': '10:30-16:0'}",Deli
577,582,930,142271,3tvi-OJ_-iK1ecjzSaH-oA,Hook And Press Donuts,15 East Figueroa St,Santa Barbara,CA,93101,34.42330203,-119.7028497,4.5,217,"Breakfast & Brunch, Coffee & Tea, Bakeries, Desserts, Donuts, Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",Bakery
578,583,932,142697,fApb6LKfOdy5u7MP0hsHKg,Kyoto,3232 State St,Santa Barbara,CA,93105,34.4406669,-119.7338492,3.5,260,"Japanese, Restaurants, Sushi Bars, Vegetarian","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:30'}",Japanese
579,584,933,142999,0mUVD5sDXZjd66XwATN8XA,Phresh Teas,"5599 Hollister Ave, Unit B & C",Goleta,CA,93117,34.43563987,-119.8203959,4,103,"Bubble Tea, Restaurants, Taiwanese, Coffee & Tea, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:30'}",Coffee
580,585,934,143299,wKOD2ZWMpiJcdSswRXVuRA,L&L Hawaiian Barbeque,"7127 Hollister Ave, Ste 21",Goleta,CA,93117,34.42840604,-119.876541,3.5,144,"Restaurants, Barbeque, Hawaiian","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:0'}",American
582,587,940,144208,kAGknILVe6xCv9a2uc5JHw,Subway,1009 Casitas Pass Rd,Carpinteria,CA,93013,34.39613738,-119.5142704,2,25,"Restaurants, Fast Food, Sandwiches, Breakfast & Brunch","{'Monday': '5:30-21:0', 'Tuesday': '5:30-21:0', 'Wednesday': '5:30-21:0', 'Thursday': '5:30-21:0', 'Friday': '5:30-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-20:0'}",Fast Food
584,589,943,145029,KSYONgGtrK0nKXfroB-bwg,Loquita,202 State St,Santa Barbara,CA,93101,34.41420411,-119.6916436,4.5,914,"Event Planning & Services, Nightlife, Tapas Bars, Spanish, Modern European, Bars, Cocktail Bars, Seafood, Venues & Event Spaces, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",Mexican
585,590,945,145143,GuzbBFraIq-fbkjfvaTRvg,Mesa Verde,1919 Cliff Dr,Santa Barbara,CA,93109,34.4013485,-119.7230803,4.5,1796,"Garage Door Services, Restaurants, Live/Raw Food, Food, Home Services, Mediterranean, Keys & Locksmiths, Burgers, Vegetarian, Juice Bars & Smoothies, Vegan, Salad","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Healthy
587,592,947,145557,xkS_mRHVHuX0ko6kVIyBdA,Masala Spice Indian Cuisine,5796 Calle Real,Goleta,CA,93117,34.4416666,-119.8257605,4,245,"Vegan, Vegetarian, Restaurants, Indian","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",Indian
588,593,950,145777,q-1ICFSqs2MwDGfe5tX-SQ,Yellow Belly,2611 De La Vina St,Santa Barbara,CA,93105,34.4348537,-119.7247287,4,337,"American (New), Pizza, Pubs, Nightlife, Bars, Restaurants, American (Traditional), Breakfast & Brunch, Beer Bar","{'Monday': '0:0-0:0', 'Tuesday': '16:30-20:0', 'Wednesday': '16:30-20:0', 'Thursday': '16:30-20:0', 'Friday': '12:0-20:30', 'Saturday': '12:0-21:0'}",American
589,594,952,146190,yM7eA2uuH3Ch7OYVj3PKSw,Wabi Sabi,"38 W Victoria St, Ste 119",Santa Barbara,CA,93101,34.42369048,-119.7072449,4.5,82,"Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '16:30-20:30', 'Wednesday': '16:30-20:30', 'Thursday': '16:30-20:30', 'Friday': '17:0-18:0', 'Saturday': '16:30-20:30', 'Sunday': '16:30-20:30'}",Japanese
590,595,953,146309,WtGHHomZhFffiL0UiKjGkw,Little Caesars Pizza,1048 Casitas Pass Rd,Carpinteria,CA,93013,34.395456,-119.511501,4.5,13,"Restaurants, Pizza","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",Pizza
591,596,954,146357,ICJE_-SCNJAHDtUpK1O0nw,Rasta Taco Catering,"3375 Foothill Rd, Ste 6333",Carpinteria,CA,93013,34.419934,-119.561382,4,9,"Caterers, Restaurants, Mexican, Event Planning & Services, Food, Tacos, Bartenders, Food Delivery Services","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-14:0', 'Sunday': '9:0-14:0'}",Mexican
592,597,957,146980,0it-2gWk_gyuZyEMQzBBuQ,Corktree Cellars Wine Bar & Bistro,910 Linden Ave,Carpinteria,CA,93013,34.3981761,-119.5188071,4,230,"Bars, Wine Bars, American (New), Nightlife, Restaurants","{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}",American
593,598,959,147384,-nwNPb3G-0L95igrhkvMtw,Panda Express,605 Paseo Nuevo,Santa Barbara,CA,93101,34.41872208,-119.7001659,2.5,46,"Restaurants, Fast Food, Chinese","{'Monday': '10:30-20:0', 'Tuesday': '10:30-20:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:30-20:0', 'Saturday': '10:30-20:0', 'Sunday': '10:30-20:0'}",Fast Food
594,599,960,147406,PsO9LleYQJlFc_r-DJxVzg,Taco Bell,821 N Milpas Street,Santa Barbara,CA,93103,34.429167,-119.689368,3.5,30,"Breakfast & Brunch, Fast Food, Tex-Mex, Restaurants, Mexican, Tacos","{'Monday': '8:0-0:0', 'Tuesday': '8:0-0:0', 'Wednesday': '8:0-0:0', 'Thursday': '8:0-0:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '8:0-0:0'}",Fast Food
595,600,962,147628,QLHgjBHBoeIUoEvIPvjHnw,Mesa Burger - Santa Barbara,"315 Meigs Rd, Ste F",Santa Barbara,CA,93109,34.4007984,-119.7226708,4,442,"American (New), American (Traditional), Bars, Restaurants, Salad, Burgers, Ice Cream & Frozen Yogurt, Food, Nightlife, Beer, Wine & Spirits, Beer Bar, Chicken Shop","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-15:0', 'Sunday': '11:0-20:0'}",Burgers
