,business_id,hours,day_of_the_week,,
5193,WIH1ptTMD7aII_qfeVeaRg, 7:0-21:0  ,  Sunday ,,
5194,eX7o_-s5TmDT-DMfTV4cmw, 16:30-21:0 ,  Monday ,,
5195,eX7o_-s5TmDT-DMfTV4cmw, 16:30-21:0 ,  Tuesday ,,
5196,eX7o_-s5TmDT-DMfTV4cmw, 16:30-21:0 ,  Wednesday ,,
5197,eX7o_-s5TmDT-DMfTV4cmw, 16:30-22:0 ,  Thursday ,,
5198,eX7o_-s5TmDT-DMfTV4cmw, 16:30-22:0 ,  Friday ,,
5199,eX7o_-s5TmDT-DMfTV4cmw, 16:30-22:0 ,  Saturday ,,
5200,eX7o_-s5TmDT-DMfTV4cmw, 16:30-21:0  ,  Sunday ,,
5201,Tc1L4BH_2pkCywkAEfCQRg, 6:30-22:0 ,  Monday ,,
5202,Tc1L4BH_2pkCywkAEfCQRg, 6:30-22:0 ,  Tuesday ,,
5203,Tc1L4BH_2pkCywkAEfCQRg, 6:30-22:0 ,  Wednesday ,,
5204,Tc1L4BH_2pkCywkAEfCQRg, 6:30-22:0 ,  Thursday ,,
5205,Tc1L4BH_2pkCywkAEfCQRg, 6:30-22:0 ,  Friday ,,
5206,Tc1L4BH_2pkCywkAEfCQRg, 6:30-22:0 ,  Saturday ,,
5207,Tc1L4BH_2pkCywkAEfCQRg, 6:30-22:0  ,  Sunday ,,
5208,0RxU5OglQyPVtLKC1LPgsA, 0:0-0:0 ,  Monday ,,
5209,0RxU5OglQyPVtLKC1LPgsA, 7:0-14:0 ,  Tuesday ,,
5210,0RxU5OglQyPVtLKC1LPgsA, 7:0-14:0 ,  Wednesday ,,
5211,0RxU5OglQyPVtLKC1LPgsA, 7:0-14:0 ,  Thursday ,,
5212,0RxU5OglQyPVtLKC1LPgsA, 7:0-12:0 ,  Friday ,,
5213,0RxU5OglQyPVtLKC1LPgsA, 7:0-14:0 ,  Saturday ,,
5214,0RxU5OglQyPVtLKC1LPgsA, 7:0-14:0  ,  Sunday ,,
5215,dvs-RLII_zdcxfjoqOFJzw, 10:0-21:0 ,  Monday ,,
5216,dvs-RLII_zdcxfjoqOFJzw, 10:0-20:0 ,  Tuesday ,,
5217,dvs-RLII_zdcxfjoqOFJzw, 10:0-21:0 ,  Wednesday ,,
5218,dvs-RLII_zdcxfjoqOFJzw, 10:0-21:0 ,  Thursday ,,
5219,dvs-RLII_zdcxfjoqOFJzw, 10:0-22:0 ,  Friday ,,
5220,dvs-RLII_zdcxfjoqOFJzw, 10:0-22:0 ,  Saturday ,,
5221,dvs-RLII_zdcxfjoqOFJzw, 10:0-21:0  ,  Sunday ,,
5222,DOfiulOub9hVPBCtiDl9Fw, 0:0-0:0 ,  Monday ,,
5223,DOfiulOub9hVPBCtiDl9Fw, 11:0-21:0 ,  Tuesday ,,
5224,DOfiulOub9hVPBCtiDl9Fw, 11:0-21:0 ,  Wednesday ,,
5225,DOfiulOub9hVPBCtiDl9Fw, 11:0-21:0 ,  Thursday ,,
5226,DOfiulOub9hVPBCtiDl9Fw, 11:0-22:0 ,  Friday ,,
5227,DOfiulOub9hVPBCtiDl9Fw, 11:0-22:0 ,  Saturday ,,
5228,DOfiulOub9hVPBCtiDl9Fw, 11:0-21:0  ,  Sunday ,,
5229,IoihJkcF2FcE-sHOneat-A, 0:0-0:0 ,  Monday ,,
5230,IoihJkcF2FcE-sHOneat-A, 17:0-20:30 ,  Tuesday ,,
5231,IoihJkcF2FcE-sHOneat-A, 16:30-19:30 ,  Wednesday ,,
5232,IoihJkcF2FcE-sHOneat-A, 17:30-20:0 ,  Thursday ,,
5233,IoihJkcF2FcE-sHOneat-A, 17:30-20:0 ,  Friday ,,
5234,IoihJkcF2FcE-sHOneat-A, 17:30-21:0 ,  Saturday ,,
5235,IoihJkcF2FcE-sHOneat-A, 17:0-20:30  ,  Sunday ,,
5236,Oeaerj6kDDBRGnUh0wLAvA, 11:0-20:0 ,  Monday ,,
5237,Oeaerj6kDDBRGnUh0wLAvA, 11:0-20:0 ,  Tuesday ,,
5238,Oeaerj6kDDBRGnUh0wLAvA, 11:0-20:0 ,  Wednesday ,,
5239,Oeaerj6kDDBRGnUh0wLAvA, 11:0-20:0 ,  Thursday ,,
5240,Oeaerj6kDDBRGnUh0wLAvA, 11:0-20:0 ,  Friday ,,
5241,Oeaerj6kDDBRGnUh0wLAvA, 11:0-20:0 ,  Saturday ,,
5242,Oeaerj6kDDBRGnUh0wLAvA, 11:0-20:0  ,  Sunday ,,
5243,AzZqXglv_puXwd4kCvM7ew, 8:0-21:0 ,  Monday ,,
5244,AzZqXglv_puXwd4kCvM7ew, 8:0-21:0 ,  Tuesday ,,
5245,AzZqXglv_puXwd4kCvM7ew, 8:0-21:0 ,  Wednesday ,,
5246,AzZqXglv_puXwd4kCvM7ew, 8:0-21:0 ,  Thursday ,,
5247,AzZqXglv_puXwd4kCvM7ew, 8:0-21:0 ,  Friday ,,
5248,AzZqXglv_puXwd4kCvM7ew, 8:0-21:0 ,  Saturday ,,
5249,AzZqXglv_puXwd4kCvM7ew, 8:0-21:0  ,  Sunday ,,
5250,9fJziJ3o9-QXKuKolg7yEA, 16:30-21:0 ,  Monday ,,
5251,9fJziJ3o9-QXKuKolg7yEA, 16:30-21:0 ,  Tuesday ,,
5252,9fJziJ3o9-QXKuKolg7yEA, 16:30-21:0 ,  Wednesday ,,
5253,9fJziJ3o9-QXKuKolg7yEA, 16:30-21:0 ,  Thursday ,,
5254,9fJziJ3o9-QXKuKolg7yEA, 16:30-21:30 ,  Friday ,,
5255,9fJziJ3o9-QXKuKolg7yEA, 16:30-21:30 ,  Saturday ,,
5256,9fJziJ3o9-QXKuKolg7yEA, 16:30-21:0  ,  Sunday ,,
5257,soaZ7_oU7xcphlw6gpWblg, 5:0-21:0 ,  Monday ,,
5258,soaZ7_oU7xcphlw6gpWblg, 5:0-21:0 ,  Tuesday ,,
5259,soaZ7_oU7xcphlw6gpWblg, 5:0-21:0 ,  Wednesday ,,
5260,soaZ7_oU7xcphlw6gpWblg, 5:0-21:0 ,  Thursday ,,
5261,soaZ7_oU7xcphlw6gpWblg, 5:0-21:0 ,  Friday ,,
5262,soaZ7_oU7xcphlw6gpWblg, 5:0-21:0 ,  Saturday ,,
5263,soaZ7_oU7xcphlw6gpWblg, 5:0-21:0  ,  Sunday ,,
5264,C5x1e9G5lwcfZ54_6bMbNA, 11:0-21:30 ,  Monday ,,
5265,C5x1e9G5lwcfZ54_6bMbNA, 11:0-21:30 ,  Tuesday ,,
5266,C5x1e9G5lwcfZ54_6bMbNA, 11:0-21:30 ,  Wednesday ,,
5267,C5x1e9G5lwcfZ54_6bMbNA, 11:0-21:30 ,  Thursday ,,
5268,C5x1e9G5lwcfZ54_6bMbNA, 11:0-21:30 ,  Friday ,,
5269,C5x1e9G5lwcfZ54_6bMbNA, 11:0-21:30 ,  Saturday ,,
5270,C5x1e9G5lwcfZ54_6bMbNA, 11:0-21:30  ,  Sunday ,,
5271,VAIOtbsxdNmuhUKkQZFRlA, 0:0-0:0 ,  Monday ,,
5272,VAIOtbsxdNmuhUKkQZFRlA, 6:30-16:0 ,  Tuesday ,,
5273,VAIOtbsxdNmuhUKkQZFRlA, 6:30-16:0 ,  Wednesday ,,
5274,VAIOtbsxdNmuhUKkQZFRlA, 6:30-16:0 ,  Thursday ,,
5275,VAIOtbsxdNmuhUKkQZFRlA, 6:30-16:0 ,  Friday ,,
5276,VAIOtbsxdNmuhUKkQZFRlA, 6:30-16:0 ,  Saturday ,,
5277,VAIOtbsxdNmuhUKkQZFRlA, 6:30-15:0  ,  Sunday ,,
5278,BZq27sUTa_hruRKXr1x54g, 11:0-21:0 ,  Monday ,,
5279,BZq27sUTa_hruRKXr1x54g, 11:0-21:0 ,  Tuesday ,,
5280,BZq27sUTa_hruRKXr1x54g, 11:0-21:0 ,  Wednesday ,,
5281,BZq27sUTa_hruRKXr1x54g, 11:0-21:0 ,  Thursday ,,
5282,BZq27sUTa_hruRKXr1x54g, 11:0-21:0 ,  Friday ,,
5283,BZq27sUTa_hruRKXr1x54g, 11:0-21:0 ,  Saturday ,,
5284,BZq27sUTa_hruRKXr1x54g, 11:0-20:0  ,  Sunday ,,
5285,z5N7vgaNSBpjKT_gbY53sw, 5:0-16:0 ,  Monday ,,
5286,z5N7vgaNSBpjKT_gbY53sw, 5:0-16:0 ,  Tuesday ,,
5287,z5N7vgaNSBpjKT_gbY53sw, 5:0-16:0 ,  Wednesday ,,
5288,z5N7vgaNSBpjKT_gbY53sw, 5:0-16:0 ,  Thursday ,,
5289,z5N7vgaNSBpjKT_gbY53sw, 5:0-16:0 ,  Friday ,,
5290,z5N7vgaNSBpjKT_gbY53sw, 5:0-16:0 ,  Saturday ,,
5291,z5N7vgaNSBpjKT_gbY53sw, 5:0-16:0  ,  Sunday ,,
5292,hdCu74rz33m3EgDmdDn1SA, 11:0-20:0 ,  Monday ,,
5293,hdCu74rz33m3EgDmdDn1SA, 11:0-20:0 ,  Tuesday ,,
5294,hdCu74rz33m3EgDmdDn1SA, 11:0-20:0 ,  Wednesday ,,
5295,hdCu74rz33m3EgDmdDn1SA, 11:0-20:0 ,  Thursday ,,
5296,hdCu74rz33m3EgDmdDn1SA, 11:0-21:0 ,  Friday ,,
5297,hdCu74rz33m3EgDmdDn1SA, 11:0-21:0  ,  Saturday ,,
5298,z31te0YMSegTdktp3qYqGw, 11:0-22:0 ,  Monday ,,
5299,z31te0YMSegTdktp3qYqGw, 11:0-22:0 ,  Wednesday ,,
5300,z31te0YMSegTdktp3qYqGw, 11:0-22:0 ,  Thursday ,,
5301,z31te0YMSegTdktp3qYqGw, 11:0-22:0 ,  Friday ,,
5302,z31te0YMSegTdktp3qYqGw, 11:0-22:0 ,  Saturday ,,
5303,z31te0YMSegTdktp3qYqGw, 11:0-22:0  ,  Sunday ,,
5304,lBIIzOvyq4z6MDRmkrjpyw, 11:30-23:0 ,  Monday ,,
5305,lBIIzOvyq4z6MDRmkrjpyw, 11:30-23:0 ,  Tuesday ,,
5306,lBIIzOvyq4z6MDRmkrjpyw, 11:30-23:0 ,  Wednesday ,,
5307,lBIIzOvyq4z6MDRmkrjpyw, 11:30-23:0 ,  Thursday ,,
5308,lBIIzOvyq4z6MDRmkrjpyw, 11:30-0:0 ,  Friday ,,
5309,lBIIzOvyq4z6MDRmkrjpyw, 11:30-0:0 ,  Saturday ,,
5310,lBIIzOvyq4z6MDRmkrjpyw, 11:30-23:0  ,  Sunday ,,
5311,-jrT-2bTSDaqJtzHRpY9ag, 0:0-0:0 ,  Monday ,,
5312,-jrT-2bTSDaqJtzHRpY9ag, 11:0-22:0 ,  Tuesday ,,
5313,-jrT-2bTSDaqJtzHRpY9ag, 11:0-22:0 ,  Wednesday ,,
5314,-jrT-2bTSDaqJtzHRpY9ag, 11:0-22:0 ,  Thursday ,,
5315,-jrT-2bTSDaqJtzHRpY9ag, 11:0-23:0 ,  Friday ,,
5316,-jrT-2bTSDaqJtzHRpY9ag, 11:0-22:0 ,  Saturday ,,
5317,-jrT-2bTSDaqJtzHRpY9ag, 12:0-22:0  ,  Sunday ,,
5318,HJ_rOClY2RPrdervYopKmQ, 0:0-0:0 ,  Monday ,,
5319,HJ_rOClY2RPrdervYopKmQ, 17:0-22:0 ,  Tuesday ,,
5320,HJ_rOClY2RPrdervYopKmQ, 17:0-22:0 ,  Wednesday ,,
5321,HJ_rOClY2RPrdervYopKmQ, 11:30-22:30 ,  Thursday ,,
5322,HJ_rOClY2RPrdervYopKmQ, 17:0-23:0 ,  Friday ,,
5323,HJ_rOClY2RPrdervYopKmQ, 17:0-23:0  ,  Saturday ,,
5324,0m0SQSIzM9WcDhJ7UEVCLQ, 15:0-2:0 ,  Monday ,,
5325,0m0SQSIzM9WcDhJ7UEVCLQ, 9:0-23:0 ,  Tuesday ,,
5326,0m0SQSIzM9WcDhJ7UEVCLQ, 15:0-23:0 ,  Wednesday ,,
5327,0m0SQSIzM9WcDhJ7UEVCLQ, 9:0-11:0 ,  Thursday ,,
5328,0m0SQSIzM9WcDhJ7UEVCLQ, 15:0-1:0 ,  Friday ,,
5329,0m0SQSIzM9WcDhJ7UEVCLQ, 13:0-1:0 ,  Saturday ,,
5330,0m0SQSIzM9WcDhJ7UEVCLQ, 12:0-23:0  ,  Sunday ,,
5331,BVzFvRrgMpL62oPIqGvLMg, 9:0-16:0 ,  Monday ,,
5332,BVzFvRrgMpL62oPIqGvLMg, 9:0-16:0 ,  Tuesday ,,
5333,BVzFvRrgMpL62oPIqGvLMg, 9:0-16:0 ,  Wednesday ,,
5334,BVzFvRrgMpL62oPIqGvLMg, 9:0-16:0 ,  Thursday ,,
5335,BVzFvRrgMpL62oPIqGvLMg, 9:0-16:0 ,  Friday ,,
5336,BVzFvRrgMpL62oPIqGvLMg, 11:0-16:0  ,  Saturday ,,
5337,FAc2Mv92KL00cbLdpAc0kQ, 11:0-21:0 ,  Monday ,,
5338,FAc2Mv92KL00cbLdpAc0kQ, 11:0-21:0 ,  Tuesday ,,
5339,FAc2Mv92KL00cbLdpAc0kQ, 11:0-21:0 ,  Wednesday ,,
5340,FAc2Mv92KL00cbLdpAc0kQ, 11:0-21:0 ,  Thursday ,,
5341,FAc2Mv92KL00cbLdpAc0kQ, 11:0-22:0 ,  Friday ,,
5342,FAc2Mv92KL00cbLdpAc0kQ, 11:0-22:0 ,  Saturday ,,
5343,FAc2Mv92KL00cbLdpAc0kQ, 12:0-21:0  ,  Sunday ,,
5344,iMTjejk6apJKzCukZnDw5A, 0:0-0:0 ,  Monday ,,
5345,iMTjejk6apJKzCukZnDw5A, 7:30-13:30 ,  Tuesday ,,
5346,iMTjejk6apJKzCukZnDw5A, 7:30-13:30 ,  Wednesday ,,
5347,iMTjejk6apJKzCukZnDw5A, 7:30-13:30 ,  Thursday ,,
5348,iMTjejk6apJKzCukZnDw5A, 7:30-13:30 ,  Friday ,,
5349,iMTjejk6apJKzCukZnDw5A, 7:30-13:30 ,  Saturday ,,
5350,iMTjejk6apJKzCukZnDw5A, 7:30-13:30  ,  Sunday ,,
5351,YrNtBUOUOYwmRZ_UVwH8iQ, 7:0-14:0 ,  Monday ,,
5352,YrNtBUOUOYwmRZ_UVwH8iQ, 7:0-14:0 ,  Tuesday ,,
5353,YrNtBUOUOYwmRZ_UVwH8iQ, 7:0-14:0 ,  Wednesday ,,
5354,YrNtBUOUOYwmRZ_UVwH8iQ, 7:0-14:0 ,  Thursday ,,
5355,YrNtBUOUOYwmRZ_UVwH8iQ, 7:0-14:0 ,  Friday ,,
5356,YrNtBUOUOYwmRZ_UVwH8iQ, 7:0-14:0 ,  Saturday ,,
5357,YrNtBUOUOYwmRZ_UVwH8iQ, 7:0-14:0  ,  Sunday ,,
5358,zpuFEeAhrNzXPkOlBf5Kog, 16:0-21:0 ,  Monday ,,
5359,zpuFEeAhrNzXPkOlBf5Kog, 16:0-21:0 ,  Tuesday ,,
5360,zpuFEeAhrNzXPkOlBf5Kog, 16:0-21:0 ,  Wednesday ,,
5361,zpuFEeAhrNzXPkOlBf5Kog, 16:0-21:0 ,  Thursday ,,
5362,zpuFEeAhrNzXPkOlBf5Kog, 16:0-21:30 ,  Friday ,,
5363,zpuFEeAhrNzXPkOlBf5Kog, 12:0-21:30 ,  Saturday ,,
5364,zpuFEeAhrNzXPkOlBf5Kog, 12:0-21:0  ,  Sunday ,,
5365,TCWnTa69sJ3vGQsdEe3Esw, 11:0-2:30 ,  Monday ,,
5366,TCWnTa69sJ3vGQsdEe3Esw, 11:0-2:30 ,  Tuesday ,,
5367,TCWnTa69sJ3vGQsdEe3Esw, 11:0-2:30 ,  Wednesday ,,
5368,TCWnTa69sJ3vGQsdEe3Esw, 11:0-2:30 ,  Thursday ,,
5369,TCWnTa69sJ3vGQsdEe3Esw, 11:0-2:30 ,  Friday ,,
5370,TCWnTa69sJ3vGQsdEe3Esw, 11:0-2:30 ,  Saturday ,,
5371,TCWnTa69sJ3vGQsdEe3Esw, 11:0-2:30  ,  Sunday ,,
5372,qsc66GLioJicWLYn7VG9LQ, 7:0-13:0 ,  Monday ,,
5373,qsc66GLioJicWLYn7VG9LQ, 7:0-13:0 ,  Tuesday ,,
5374,qsc66GLioJicWLYn7VG9LQ, 7:0-13:0 ,  Wednesday ,,
5375,qsc66GLioJicWLYn7VG9LQ, 7:0-13:0 ,  Thursday ,,
5376,qsc66GLioJicWLYn7VG9LQ, 7:0-13:0 ,  Friday ,,
5377,qsc66GLioJicWLYn7VG9LQ, 7:0-13:0 ,  Saturday ,,
5378,qsc66GLioJicWLYn7VG9LQ, 7:0-13:0  ,  Sunday ,,
5379,7wSnkgOORRCqVDa_n8Upxg, 0:0-0:0 ,  Monday ,,
5380,7wSnkgOORRCqVDa_n8Upxg, 8:0-14:0 ,  Tuesday ,,
5381,7wSnkgOORRCqVDa_n8Upxg, 8:0-14:0 ,  Wednesday ,,
5382,7wSnkgOORRCqVDa_n8Upxg, 8:0-14:0 ,  Thursday ,,
5383,7wSnkgOORRCqVDa_n8Upxg, 8:0-14:0 ,  Friday ,,
5384,7wSnkgOORRCqVDa_n8Upxg, 7:30-14:0 ,  Saturday ,,
5385,7wSnkgOORRCqVDa_n8Upxg, 7:30-14:0  ,  Sunday ,,
5386,bBA62rVklEG2WUnvi8RtrQ, 8:0-20:30 ,  Monday ,,
5387,bBA62rVklEG2WUnvi8RtrQ, 8:0-20:30 ,  Tuesday ,,
5388,bBA62rVklEG2WUnvi8RtrQ, 8:0-20:30 ,  Wednesday ,,
5389,bBA62rVklEG2WUnvi8RtrQ, 8:0-20:30 ,  Thursday ,,
5390,bBA62rVklEG2WUnvi8RtrQ, 8:0-20:30 ,  Friday ,,
5391,bBA62rVklEG2WUnvi8RtrQ, 8:0-20:30 ,  Saturday ,,
5392,bBA62rVklEG2WUnvi8RtrQ, 8:0-15:30  ,  Sunday ,,
5393,oGDGlUbOjHxmmCh8ZYcDCg, 0:0-0:0 ,  Monday ,,
5394,oGDGlUbOjHxmmCh8ZYcDCg, 17:0-21:0 ,  Tuesday ,,
5395,oGDGlUbOjHxmmCh8ZYcDCg, 17:0-21:0 ,  Wednesday ,,
5396,oGDGlUbOjHxmmCh8ZYcDCg, 17:0-21:0 ,  Thursday ,,
5397,oGDGlUbOjHxmmCh8ZYcDCg, 17:0-22:0 ,  Friday ,,
5398,oGDGlUbOjHxmmCh8ZYcDCg, 17:0-22:0 ,  Saturday ,,
5399,oGDGlUbOjHxmmCh8ZYcDCg, 17:0-21:0  ,  Sunday ,,
5400,D5n8XvQqC_vzOCi63wNChQ, 7:0-19:0 ,  Monday ,,
5401,D5n8XvQqC_vzOCi63wNChQ, 7:0-19:0 ,  Tuesday ,,
5402,D5n8XvQqC_vzOCi63wNChQ, 7:0-19:0 ,  Wednesday ,,
5403,D5n8XvQqC_vzOCi63wNChQ, 7:0-19:0 ,  Thursday ,,
5404,D5n8XvQqC_vzOCi63wNChQ, 7:0-20:0 ,  Friday ,,
5405,D5n8XvQqC_vzOCi63wNChQ, 7:0-20:0 ,  Saturday ,,
5406,D5n8XvQqC_vzOCi63wNChQ, 7:0-19:0  ,  Sunday ,,
5407,8_r9EZL6vX5fPBoVh3gUrA, 11:0-20:0 ,  Tuesday ,,
5408,8_r9EZL6vX5fPBoVh3gUrA, 11:0-20:0 ,  Wednesday ,,
5409,8_r9EZL6vX5fPBoVh3gUrA, 11:0-20:0 ,  Thursday ,,
5410,8_r9EZL6vX5fPBoVh3gUrA, 11:0-21:0 ,  Friday ,,
5411,8_r9EZL6vX5fPBoVh3gUrA, 11:0-21:0 ,  Saturday ,,
5412,8_r9EZL6vX5fPBoVh3gUrA, 11:0-20:0  ,  Sunday ,,
5413,ut45DX7-QaOWLzYRlBSbGA, 16:30-2:0 ,  Monday ,,
5414,ut45DX7-QaOWLzYRlBSbGA, 16:30-2:0 ,  Tuesday ,,
5415,ut45DX7-QaOWLzYRlBSbGA, 16:30-2:0 ,  Wednesday ,,
5416,ut45DX7-QaOWLzYRlBSbGA, 16:30-2:0 ,  Thursday ,,
5417,ut45DX7-QaOWLzYRlBSbGA, 16:30-2:0 ,  Friday ,,
5418,ut45DX7-QaOWLzYRlBSbGA, 16:30-2:0 ,  Saturday ,,
5419,ut45DX7-QaOWLzYRlBSbGA, 16:30-2:0  ,  Sunday ,,
5420,2WHu0k5VVM1Pn9AFzkSBlA, 13:0-21:0 ,  Monday ,,
5421,2WHu0k5VVM1Pn9AFzkSBlA, 13:0-21:0 ,  Tuesday ,,
5422,2WHu0k5VVM1Pn9AFzkSBlA, 13:0-21:0 ,  Wednesday ,,
5423,2WHu0k5VVM1Pn9AFzkSBlA, 13:0-21:0 ,  Thursday ,,
5424,2WHu0k5VVM1Pn9AFzkSBlA, 12:0-22:0 ,  Friday ,,
5425,2WHu0k5VVM1Pn9AFzkSBlA, 12:0-22:0 ,  Saturday ,,
5426,2WHu0k5VVM1Pn9AFzkSBlA, 12:0-21:0  ,  Sunday ,,
5427,aD4ysR05o5-onOjYjJ8QiQ, 10:0-20:30 ,  Monday ,,
5428,aD4ysR05o5-onOjYjJ8QiQ, 10:0-20:30 ,  Tuesday ,,
5429,aD4ysR05o5-onOjYjJ8QiQ, 10:0-21:0 ,  Wednesday ,,
5430,aD4ysR05o5-onOjYjJ8QiQ, 10:0-20:30 ,  Thursday ,,
5431,aD4ysR05o5-onOjYjJ8QiQ, 10:0-20:30 ,  Friday ,,
5432,aD4ysR05o5-onOjYjJ8QiQ, 10:30-20:30 ,  Saturday ,,
5433,aD4ysR05o5-onOjYjJ8QiQ, 10:30-19:0  ,  Sunday ,,
5434,WzgtV5eNV7rwtJYJUiPJ2w, 12:0-16:0  ,  Sunday ,,
5435,Y57sylYCgq2VQJuBCnjPfA, 12:0-21:0 ,  Monday ,,
5436,Y57sylYCgq2VQJuBCnjPfA, 16:0-21:0 ,  Tuesday ,,
5437,Y57sylYCgq2VQJuBCnjPfA, 16:0-21:0 ,  Wednesday ,,
5438,Y57sylYCgq2VQJuBCnjPfA, 16:0-21:0 ,  Thursday ,,
5439,Y57sylYCgq2VQJuBCnjPfA, 12:0-22:0 ,  Friday ,,
5440,Y57sylYCgq2VQJuBCnjPfA, 12:0-22:0 ,  Saturday ,,
5441,Y57sylYCgq2VQJuBCnjPfA, 12:0-22:0  ,  Sunday ,,
5442,XgehM3pBZWuXi45J2dqRJQ, 0:0-0:0 ,  Monday ,,
5443,XgehM3pBZWuXi45J2dqRJQ, 9:0-15:0 ,  Tuesday ,,
5444,XgehM3pBZWuXi45J2dqRJQ, 9:0-15:0 ,  Wednesday ,,
5445,XgehM3pBZWuXi45J2dqRJQ, 9:0-15:0 ,  Thursday ,,
5446,XgehM3pBZWuXi45J2dqRJQ, 9:0-15:0 ,  Friday ,,
5447,XgehM3pBZWuXi45J2dqRJQ, 9:0-15:0 ,  Saturday ,,
5448,XgehM3pBZWuXi45J2dqRJQ, 10:0-14:0  ,  Sunday ,,
5449,fqStx0SvwMFChX_HIdUeEQ, 17:30-21:0 ,  Tuesday ,,
5450,fqStx0SvwMFChX_HIdUeEQ, 17:30-21:0 ,  Wednesday ,,
5451,fqStx0SvwMFChX_HIdUeEQ, 17:30-21:0 ,  Thursday ,,
5452,fqStx0SvwMFChX_HIdUeEQ, 17:30-22:0 ,  Friday ,,
5453,fqStx0SvwMFChX_HIdUeEQ, 17:30-22:0  ,  Saturday ,,
5454,ByKCIpZWHYUTuCJcoZ-ONQ, 11:0-20:0 ,  Monday ,,
5455,ByKCIpZWHYUTuCJcoZ-ONQ, 11:0-20:0 ,  Tuesday ,,
5456,ByKCIpZWHYUTuCJcoZ-ONQ, 11:0-20:0 ,  Wednesday ,,
5457,ByKCIpZWHYUTuCJcoZ-ONQ, 11:0-20:0 ,  Thursday ,,
5458,ByKCIpZWHYUTuCJcoZ-ONQ, 11:0-20:0 ,  Friday ,,
5459,ByKCIpZWHYUTuCJcoZ-ONQ, 11:0-20:0 ,  Saturday ,,
5460,ByKCIpZWHYUTuCJcoZ-ONQ, 11:0-20:0  ,  Sunday ,,
5461,DEmAmcR4xNilT5WY5ImEFA, 0:0-0:0 ,  Monday ,,
5462,DEmAmcR4xNilT5WY5ImEFA, 11:0-20:0 ,  Tuesday ,,
5463,DEmAmcR4xNilT5WY5ImEFA, 11:0-20:0 ,  Wednesday ,,
5464,DEmAmcR4xNilT5WY5ImEFA, 11:0-20:0 ,  Thursday ,,
5465,DEmAmcR4xNilT5WY5ImEFA, 11:0-20:0 ,  Friday ,,
5466,DEmAmcR4xNilT5WY5ImEFA, 12:0-20:0 ,  Saturday ,,
5467,DEmAmcR4xNilT5WY5ImEFA, 12:0-20:0  ,  Sunday ,,
5468,bF30LqHuXYtR8ibaRbq2kw, 5:30-19:0 ,  Monday ,,
5469,bF30LqHuXYtR8ibaRbq2kw, 5:30-19:0 ,  Tuesday ,,
5470,bF30LqHuXYtR8ibaRbq2kw, 5:30-19:0 ,  Wednesday ,,
5471,bF30LqHuXYtR8ibaRbq2kw, 5:30-19:0 ,  Thursday ,,
5472,bF30LqHuXYtR8ibaRbq2kw, 5:30-19:0 ,  Friday ,,
5473,bF30LqHuXYtR8ibaRbq2kw, 6:0-19:0 ,  Saturday ,,
5474,bF30LqHuXYtR8ibaRbq2kw, 6:0-19:0  ,  Sunday ,,
5475,WrU1ZYN4jlYcL5mvJrQsCQ, 12:0-19:0 ,  Monday ,,
5476,WrU1ZYN4jlYcL5mvJrQsCQ, 14:0-21:0 ,  Tuesday ,,
5477,WrU1ZYN4jlYcL5mvJrQsCQ, 15:0-22:0 ,  Wednesday ,,
5478,WrU1ZYN4jlYcL5mvJrQsCQ, 15:0-0:0 ,  Thursday ,,
5479,WrU1ZYN4jlYcL5mvJrQsCQ, 12:0-0:0 ,  Friday ,,
5480,WrU1ZYN4jlYcL5mvJrQsCQ, 12:0-0:0 ,  Saturday ,,
5481,WrU1ZYN4jlYcL5mvJrQsCQ, 10:0-20:0  ,  Sunday ,,
5482,04Ss49U_QKYLotcJMAH8cA, 10:0-18:0 ,  Monday ,,
5483,04Ss49U_QKYLotcJMAH8cA, 10:0-18:0 ,  Tuesday ,,
5484,04Ss49U_QKYLotcJMAH8cA, 10:0-18:0 ,  Wednesday ,,
5485,04Ss49U_QKYLotcJMAH8cA, 10:0-18:0 ,  Thursday ,,
5486,04Ss49U_QKYLotcJMAH8cA, 10:0-18:0 ,  Friday ,,
5487,04Ss49U_QKYLotcJMAH8cA, 10:0-18:0 ,  Saturday ,,
5488,04Ss49U_QKYLotcJMAH8cA, 10:0-18:0  ,  Sunday ,,
5489,LuPK46HMxRYEVTXVbBCR1g, 0:0-0:0 ,  Monday ,,
5490,LuPK46HMxRYEVTXVbBCR1g, 17:0-20:0 ,  Tuesday ,,
5491,LuPK46HMxRYEVTXVbBCR1g, 17:0-20:0 ,  Wednesday ,,
5492,LuPK46HMxRYEVTXVbBCR1g, 17:0-20:0 ,  Thursday ,,
5493,LuPK46HMxRYEVTXVbBCR1g, 17:0-21:0 ,  Friday ,,
5494,LuPK46HMxRYEVTXVbBCR1g, 17:0-21:0 ,  Saturday ,,
5495,LuPK46HMxRYEVTXVbBCR1g, 17:0-20:0  ,  Sunday ,,
5496,WfN-VixjWAbfe8efJEs3yQ, 0:0-0:0 ,  Monday ,,
5497,WfN-VixjWAbfe8efJEs3yQ, 7:0-16:0 ,  Tuesday ,,
5498,WfN-VixjWAbfe8efJEs3yQ, 7:0-16:0 ,  Wednesday ,,
5499,WfN-VixjWAbfe8efJEs3yQ, 7:0-16:0 ,  Thursday ,,
5500,WfN-VixjWAbfe8efJEs3yQ, 7:0-16:0 ,  Friday ,,
